student_id,name,email,course_id,course_name,attempt_id,attempt_timestamp,score,max_score,grade,topic_tags
S025,Rohan Karnik,rohan.karnik@example.com,C103,Machine Learning,3,2025-08-17,66,100,B,"regression,classification"
S025,Rohan Karnik,rohan.karnik@example.com,C104,Database Systems,1,2025-04-28,53,100,C,"sql,normalization"
S025,Rohan Karnik,rohan.karnik@example.com,C104,Database Systems,2,2025-08-20,67,100,B,"sql,normalization"
S025,Rohan Karnik,rohan.karnik@example.com,C104,Database Systems,3,2025-06-02,64,100,B,"sql,normalization"
S025,Rohan Karnik,rohan.karnik@example.com,C105,Computer Networks,1,2025-07-27,48,100,C,"tcp,ip,routing"
S026,Yuvraj  Sarkar,yuvraj..sarkar@example.com,C101,Python Basics,1,2025-04-15,64,100,B,"syntax,loops"
S026,Yuvraj  Sarkar,yuvraj..sarkar@example.com,C101,Python Basics,2,2025-02-05,64,100,B,"syntax,loops"
S026,Yuvraj  Sarkar,yuvraj..sarkar@example.com,C101,Python Basics,3,2025-06-18,74,100,B,"syntax,loops"
S026,Yuvraj  Sarkar,yuvraj..sarkar@example.com,C102,Data Science,1,2025-08-18,80,100,A,"numpy,pandas"
S026,Yuvraj  Sarkar,yuvraj..sarkar@example.com,C102,Data Science,2,2025-05-22,79,100,B,"numpy,pandas"
S026,Yuvraj  Sarkar,yuvraj..sarkar@example.com,C103,Machine Learning,1,2025-02-15,74,100,B,"regression,classification"
S026,Yuvraj  Sarkar,yuvraj..sarkar@example.com,C103,Machine Learning,2,2025-04-24,94,100,A,"regression,classification"
S026,Yuvraj  Sarkar,yuvraj..sarkar@example.com,C103,Machine Learning,3,2025-05-15,100,100,A,"regression,classification"
S026,Yuvraj  Sarkar,yuvraj..sarkar@example.com,C104,Database Systems,1,2025-05-03,44,100,C,"sql,normalization"
S026,Yuvraj  Sarkar,yuvraj..sarkar@example.com,C104,Database Systems,2,2025-06-15,62,100,B,"sql,normalization"
S026,Yuvraj  Sarkar,yuvraj..sarkar@example.com,C105,Computer Networks,1,2025-07-24,72,100,B,"tcp,ip,routing"
S026,Yuvraj  Sarkar,yuvraj..sarkar@example.com,C105,Computer Networks,2,2025-02-08,62,100,B,"tcp,ip,routing"
S027,Prisha Kuruvilla,prisha.kuruvilla@example.com,C101,Python Basics,1,2025-03-26,47,100,C,"syntax,loops"
S027,Prisha Kuruvilla,prisha.kuruvilla@example.com,C101,Python Basics,2,2025-05-17,41,100,C,"syntax,loops"
S027,Prisha Kuruvilla,prisha.kuruvilla@example.com,C101,Python Basics,3,2025-07-27,36,100,F,"syntax,loops"
S027,Prisha Kuruvilla,prisha.kuruvilla@example.com,C102,Data Science,1,2025-02-10,81,100,A,"numpy,pandas"
S027,Prisha Kuruvilla,prisha.kuruvilla@example.com,C103,Machine Learning,1,2025-04-14,20,100,F,"regression,classification"
S027,Prisha Kuruvilla,prisha.kuruvilla@example.com,C103,Machine Learning,2,2025-06-10,24,100,F,"regression,classification"
S027,Prisha Kuruvilla,prisha.kuruvilla@example.com,C103,Machine Learning,3,2025-08-25,39,100,F,"regression,classification"
S027,Prisha Kuruvilla,prisha.kuruvilla@example.com,C104,Database Systems,1,2025-09-24,67,100,B,"sql,normalization"
S027,Prisha Kuruvilla,prisha.kuruvilla@example.com,C104,Database Systems,2,2025-08-09,77,100,B,"sql,normalization"
S027,Prisha Kuruvilla,prisha.kuruvilla@example.com,C104,Database Systems,3,2025-06-09,77,100,B,"sql,normalization"
S027,Prisha Kuruvilla,prisha.kuruvilla@example.com,C105,Computer Networks,1,2025-07-19,66,100,B,"tcp,ip,routing"
S027,Prisha Kuruvilla,prisha.kuruvilla@example.com,C105,Computer Networks,2,2025-03-19,62,100,B,"tcp,ip,routing"
S027,Prisha Kuruvilla,prisha.kuruvilla@example.com,C105,Computer Networks,3,2025-01-22,82,100,A,"tcp,ip,routing"
S028,Shanaya Date,shanaya.date@example.com,C101,Python Basics,1,2025-04-10,90,100,A,"syntax,loops"
S028,Shanaya Date,shanaya.date@example.com,C102,Data Science,1,2025-08-04,70,100,B,"numpy,pandas"
S028,Shanaya Date,shanaya.date@example.com,C102,Data Science,2,2025-08-26,65,100,B,"numpy,pandas"
S028,Shanaya Date,shanaya.date@example.com,C103,Machine Learning,1,2025-07-09,25,100,F,"regression,classification"
S028,Shanaya Date,shanaya.date@example.com,C103,Machine Learning,2,2025-02-22,20,100,F,"regression,classification"
S028,Shanaya Date,shanaya.date@example.com,C103,Machine Learning,3,2025-07-03,10,100,F,"regression,classification"
S028,Shanaya Date,shanaya.date@example.com,C104,Database Systems,1,2025-07-01,30,100,F,"sql,normalization"
S028,Shanaya Date,shanaya.date@example.com,C104,Database Systems,2,2025-08-23,40,100,C,"sql,normalization"
S028,Shanaya Date,shanaya.date@example.com,C105,Computer Networks,1,2025-07-22,59,100,C,"tcp,ip,routing"
S028,Shanaya Date,shanaya.date@example.com,C105,Computer Networks,2,2025-09-21,50,100,C,"tcp,ip,routing"
S028,Shanaya Date,shanaya.date@example.com,C105,Computer Networks,3,2025-07-26,52,100,C,"tcp,ip,routing"
S029,Shaan Madan,shaan.madan@example.com,C101,Python Basics,1,2025-07-16,82,100,A,"syntax,loops"
S029,Shaan Madan,shaan.madan@example.com,C101,Python Basics,2,2025-02-08,89,100,A,"syntax,loops"
S029,Shaan Madan,shaan.madan@example.com,C102,Data Science,1,2025-08-27,67,100,B,"numpy,pandas"
S029,Shaan Madan,shaan.madan@example.com,C103,Machine Learning,1,2025-01-12,74,100,B,"regression,classification"
S029,Shaan Madan,shaan.madan@example.com,C103,Machine Learning,2,2025-08-01,80,100,A,"regression,classification"
S029,Shaan Madan,shaan.madan@example.com,C103,Machine Learning,3,2025-06-20,96,100,A,"regression,classification"
S029,Shaan Madan,shaan.madan@example.com,C104,Database Systems,1,2025-01-18,35,100,F,"sql,normalization"
S029,Shaan Madan,shaan.madan@example.com,C104,Database Systems,2,2025-05-06,41,100,C,"sql,normalization"
S029,Shaan Madan,shaan.madan@example.com,C104,Database Systems,3,2025-08-12,44,100,C,"sql,normalization"
S029,Shaan Madan,shaan.madan@example.com,C105,Computer Networks,1,2025-06-09,57,100,C,"tcp,ip,routing"
S029,Shaan Madan,shaan.madan@example.com,C105,Computer Networks,2,2025-06-21,58,100,C,"tcp,ip,routing"
S030,Zara Sachdev,zara.sachdev@example.com,C101,Python Basics,1,2025-05-04,75,100,B,"syntax,loops"
S030,Zara Sachdev,zara.sachdev@example.com,C101,Python Basics,2,2025-03-23,87,100,A,"syntax,loops"
S030,Zara Sachdev,zara.sachdev@example.com,C102,Data Science,1,2025-05-19,81,100,A,"numpy,pandas"
S030,Zara Sachdev,zara.sachdev@example.com,C102,Data Science,2,2025-09-13,100,100,A,"numpy,pandas"
S030,Zara Sachdev,zara.sachdev@example.com,C102,Data Science,3,2025-09-09,100,100,A,"numpy,pandas"
S030,Zara Sachdev,zara.sachdev@example.com,C103,Machine Learning,1,2025-07-16,74,100,B,"regression,classification"
S030,Zara Sachdev,zara.sachdev@example.com,C104,Database Systems,1,2025-07-17,66,100,B,"sql,normalization"
S030,Zara Sachdev,zara.sachdev@example.com,C104,Database Systems,2,2025-03-25,66,100,B,"sql,normalization"
S030,Zara Sachdev,zara.sachdev@example.com,C105,Computer Networks,1,2025-02-25,92,100,A,"tcp,ip,routing"
S030,Zara Sachdev,zara.sachdev@example.com,C105,Computer Networks,2,2025-08-12,96,100,A,"tcp,ip,routing"
S030,Zara Sachdev,zara.sachdev@example.com,C105,Computer Networks,3,2025-06-03,96,100,A,"tcp,ip,routing"
S031,Ela Hegde,ela.hegde@example.com,C101,Python Basics,1,2025-05-10,77,100,B,"syntax,loops"
S031,Ela Hegde,ela.hegde@example.com,C101,Python Basics,2,2025-06-01,92,100,A,"syntax,loops"
S031,Ela Hegde,ela.hegde@example.com,C102,Data Science,1,2025-09-18,20,100,F,"numpy,pandas"
S031,Ela Hegde,ela.hegde@example.com,C102,Data Science,2,2025-08-05,34,100,F,"numpy,pandas"
S031,Ela Hegde,ela.hegde@example.com,C102,Data Science,3,2025-05-18,32,100,F,"numpy,pandas"
S031,Ela Hegde,ela.hegde@example.com,C103,Machine Learning,1,2025-07-11,89,100,A,"regression,classification"
S031,Ela Hegde,ela.hegde@example.com,C103,Machine Learning,2,2025-08-14,86,100,A,"regression,classification"
S031,Ela Hegde,ela.hegde@example.com,C104,Database Systems,1,2025-04-18,65,100,B,"sql,normalization"
S031,Ela Hegde,ela.hegde@example.com,C105,Computer Networks,1,2025-02-28,90,100,A,"tcp,ip,routing"
S032,Sara Sethi,sara.sethi@example.com,C101,Python Basics,1,2025-09-04,94,100,A,"syntax,loops"
S032,Sara Sethi,sara.sethi@example.com,C102,Data Science,1,2025-08-19,61,100,B,"numpy,pandas"
S032,Sara Sethi,sara.sethi@example.com,C102,Data Science,2,2025-05-22,65,100,B,"numpy,pandas"
S032,Sara Sethi,sara.sethi@example.com,C102,Data Science,3,2025-02-07,59,100,C,"numpy,pandas"
S032,Sara Sethi,sara.sethi@example.com,C103,Machine Learning,1,2025-06-03,93,100,A,"regression,classification"
S032,Sara Sethi,sara.sethi@example.com,C104,Database Systems,1,2025-04-15,25,100,F,"sql,normalization"
S032,Sara Sethi,sara.sethi@example.com,C104,Database Systems,2,2025-05-28,44,100,C,"sql,normalization"
S032,Sara Sethi,sara.sethi@example.com,C105,Computer Networks,1,2025-01-14,48,100,C,"tcp,ip,routing"
S032,Sara Sethi,sara.sethi@example.com,C105,Computer Networks,2,2025-05-22,51,100,C,"tcp,ip,routing"
S032,Sara Sethi,sara.sethi@example.com,C105,Computer Networks,3,2025-05-07,59,100,C,"tcp,ip,routing"
S033,Lavanya Biswas,lavanya.biswas@example.com,C101,Python Basics,1,2025-05-24,43,100,C,"syntax,loops"
S033,Lavanya Biswas,lavanya.biswas@example.com,C101,Python Basics,2,2025-06-21,56,100,C,"syntax,loops"
S033,Lavanya Biswas,lavanya.biswas@example.com,C101,Python Basics,3,2025-05-11,49,100,C,"syntax,loops"
S033,Lavanya Biswas,lavanya.biswas@example.com,C102,Data Science,1,2025-05-14,72,100,B,"numpy,pandas"
S033,Lavanya Biswas,lavanya.biswas@example.com,C103,Machine Learning,1,2025-04-13,67,100,B,"regression,classification"
S033,Lavanya Biswas,lavanya.biswas@example.com,C104,Database Systems,1,2025-03-07,42,100,C,"sql,normalization"
S033,Lavanya Biswas,lavanya.biswas@example.com,C104,Database Systems,2,2025-04-15,41,100,C,"sql,normalization"
S033,Lavanya Biswas,lavanya.biswas@example.com,C105,Computer Networks,1,2025-04-06,40,100,C,"tcp,ip,routing"
S034,Madhav Singhal,madhav.singhal@example.com,C101,Python Basics,1,2025-08-24,69,100,B,"syntax,loops"
S034,Madhav Singhal,madhav.singhal@example.com,C102,Data Science,1,2025-05-24,36,100,F,"numpy,pandas"
S034,Madhav Singhal,madhav.singhal@example.com,C102,Data Science,2,2025-07-22,39,100,F,"numpy,pandas"
S034,Madhav Singhal,madhav.singhal@example.com,C102,Data Science,3,2025-07-12,33,100,F,"numpy,pandas"
S034,Madhav Singhal,madhav.singhal@example.com,C103,Machine Learning,1,2025-02-17,51,100,C,"regression,classification"
S034,Madhav Singhal,madhav.singhal@example.com,C103,Machine Learning,2,2025-06-04,64,100,B,"regression,classification"
S034,Madhav Singhal,madhav.singhal@example.com,C104,Database Systems,1,2025-02-08,79,100,B,"sql,normalization"
S034,Madhav Singhal,madhav.singhal@example.com,C105,Computer Networks,1,2025-03-10,25,100,F,"tcp,ip,routing"
S034,Madhav Singhal,madhav.singhal@example.com,C105,Computer Networks,2,2025-07-03,20,100,F,"tcp,ip,routing"
S034,Madhav Singhal,madhav.singhal@example.com,C105,Computer Networks,3,2025-05-15,13,100,F,"tcp,ip,routing"
S035,Priyansh Saha,priyansh.saha@example.com,C101,Python Basics,1,2025-03-25,47,100,C,"syntax,loops"
S035,Priyansh Saha,priyansh.saha@example.com,C101,Python Basics,2,2025-01-21,37,100,F,"syntax,loops"
S035,Priyansh Saha,priyansh.saha@example.com,C102,Data Science,1,2025-03-08,42,100,C,"numpy,pandas"
S035,Priyansh Saha,priyansh.saha@example.com,C102,Data Science,2,2025-06-15,60,100,B,"numpy,pandas"
S035,Priyansh Saha,priyansh.saha@example.com,C103,Machine Learning,1,2025-01-27,35,100,F,"regression,classification"
S035,Priyansh Saha,priyansh.saha@example.com,C104,Database Systems,1,2025-07-11,48,100,C,"sql,normalization"
S035,Priyansh Saha,priyansh.saha@example.com,C105,Computer Networks,1,2025-06-08,52,100,C,"tcp,ip,routing"
S036,Umang Chacko,umang.chacko@example.com,C101,Python Basics,1,2025-04-21,48,100,C,"syntax,loops"
S036,Umang Chacko,umang.chacko@example.com,C102,Data Science,1,2025-08-05,91,100,A,"numpy,pandas"
S036,Umang Chacko,umang.chacko@example.com,C102,Data Science,2,2025-09-13,100,100,A,"numpy,pandas"
S036,Umang Chacko,umang.chacko@example.com,C102,Data Science,3,2025-03-02,100,100,A,"numpy,pandas"
S036,Umang Chacko,umang.chacko@example.com,C103,Machine Learning,1,2025-06-12,66,100,B,"regression,classification"
S036,Umang Chacko,umang.chacko@example.com,C104,Database Systems,1,2025-08-25,64,100,B,"sql,normalization"
S036,Umang Chacko,umang.chacko@example.com,C104,Database Systems,2,2025-04-07,79,100,B,"sql,normalization"
S036,Umang Chacko,umang.chacko@example.com,C105,Computer Networks,1,2025-08-12,31,100,F,"tcp,ip,routing"
S036,Umang Chacko,umang.chacko@example.com,C105,Computer Networks,2,2025-03-27,33,100,F,"tcp,ip,routing"
S036,Umang Chacko,umang.chacko@example.com,C105,Computer Networks,3,2025-06-16,52,100,C,"tcp,ip,routing"
S037,Aarav Ghose,aarav.ghose@example.com,C101,Python Basics,1,2025-08-10,57,100,C,"syntax,loops"
S037,Aarav Ghose,aarav.ghose@example.com,C101,Python Basics,2,2025-06-18,73,100,B,"syntax,loops"
S037,Aarav Ghose,aarav.ghose@example.com,C101,Python Basics,3,2025-01-10,86,100,A,"syntax,loops"
S037,Aarav Ghose,aarav.ghose@example.com,C102,Data Science,1,2025-01-20,73,100,B,"numpy,pandas"
S037,Aarav Ghose,aarav.ghose@example.com,C102,Data Science,2,2025-01-17,67,100,B,"numpy,pandas"
S037,Aarav Ghose,aarav.ghose@example.com,C102,Data Science,3,2025-01-17,77,100,B,"numpy,pandas"
S037,Aarav Ghose,aarav.ghose@example.com,C103,Machine Learning,1,2025-02-02,42,100,C,"regression,classification"
S037,Aarav Ghose,aarav.ghose@example.com,C103,Machine Learning,2,2025-02-12,55,100,C,"regression,classification"
S037,Aarav Ghose,aarav.ghose@example.com,C104,Database Systems,1,2025-08-21,57,100,C,"sql,normalization"
S037,Aarav Ghose,aarav.ghose@example.com,C105,Computer Networks,1,2025-08-12,40,100,C,"tcp,ip,routing"
S037,Aarav Ghose,aarav.ghose@example.com,C105,Computer Networks,2,2025-01-01,48,100,C,"tcp,ip,routing"
S038,Suhana Rattan,suhana.rattan@example.com,C101,Python Basics,1,2025-06-02,50,100,C,"syntax,loops"
S038,Suhana Rattan,suhana.rattan@example.com,C101,Python Basics,2,2025-04-13,61,100,B,"syntax,loops"
S038,Suhana Rattan,suhana.rattan@example.com,C101,Python Basics,3,2025-09-06,70,100,B,"syntax,loops"
S038,Suhana Rattan,suhana.rattan@example.com,C102,Data Science,1,2025-06-21,31,100,F,"numpy,pandas"
S038,Suhana Rattan,suhana.rattan@example.com,C103,Machine Learning,1,2025-02-07,20,100,F,"regression,classification"
S038,Suhana Rattan,suhana.rattan@example.com,C104,Database Systems,1,2025-06-10,43,100,C,"sql,normalization"
S038,Suhana Rattan,suhana.rattan@example.com,C105,Computer Networks,1,2025-05-26,59,100,C,"tcp,ip,routing"
S038,Suhana Rattan,suhana.rattan@example.com,C105,Computer Networks,2,2025-07-07,63,100,B,"tcp,ip,routing"
S039,Tanya Swaminathan,tanya.swaminathan@example.com,C101,Python Basics,1,2025-06-19,33,100,F,"syntax,loops"
S039,Tanya Swaminathan,tanya.swaminathan@example.com,C101,Python Basics,2,2025-08-26,38,100,F,"syntax,loops"
S039,Tanya Swaminathan,tanya.swaminathan@example.com,C101,Python Basics,3,2025-09-21,58,100,C,"syntax,loops"
S039,Tanya Swaminathan,tanya.swaminathan@example.com,C102,Data Science,1,2025-05-22,38,100,F,"numpy,pandas"
S039,Tanya Swaminathan,tanya.swaminathan@example.com,C102,Data Science,2,2025-02-12,39,100,F,"numpy,pandas"
S039,Tanya Swaminathan,tanya.swaminathan@example.com,C102,Data Science,3,2025-07-24,29,100,F,"numpy,pandas"
S039,Tanya Swaminathan,tanya.swaminathan@example.com,C103,Machine Learning,1,2025-01-04,27,100,F,"regression,classification"
S039,Tanya Swaminathan,tanya.swaminathan@example.com,C104,Database Systems,1,2025-03-12,75,100,B,"sql,normalization"
S039,Tanya Swaminathan,tanya.swaminathan@example.com,C104,Database Systems,2,2025-05-07,79,100,B,"sql,normalization"
S039,Tanya Swaminathan,tanya.swaminathan@example.com,C105,Computer Networks,1,2025-02-19,93,100,A,"tcp,ip,routing"
S040,Arhaan Barad,arhaan.barad@example.com,C101,Python Basics,1,2025-01-09,90,100,A,"syntax,loops"
S040,Arhaan Barad,arhaan.barad@example.com,C102,Data Science,1,2025-02-04,48,100,C,"numpy,pandas"
S040,Arhaan Barad,arhaan.barad@example.com,C102,Data Science,2,2025-01-01,56,100,C,"numpy,pandas"
S040,Arhaan Barad,arhaan.barad@example.com,C103,Machine Learning,1,2025-03-09,68,100,B,"regression,classification"
S040,Arhaan Barad,arhaan.barad@example.com,C103,Machine Learning,2,2025-04-09,87,100,A,"regression,classification"
S040,Arhaan Barad,arhaan.barad@example.com,C103,Machine Learning,3,2025-03-13,90,100,A,"regression,classification"
S040,Arhaan Barad,arhaan.barad@example.com,C104,Database Systems,1,2025-04-12,92,100,A,"sql,normalization"
S040,Arhaan Barad,arhaan.barad@example.com,C104,Database Systems,2,2025-07-13,82,100,A,"sql,normalization"
S040,Arhaan Barad,arhaan.barad@example.com,C105,Computer Networks,1,2025-07-26,48,100,C,"tcp,ip,routing"
S041,Vivaan Vohra,vivaan.vohra@example.com,C101,Python Basics,1,2025-01-19,21,100,F,"syntax,loops"
S041,Vivaan Vohra,vivaan.vohra@example.com,C102,Data Science,1,2025-07-07,43,100,C,"numpy,pandas"
S041,Vivaan Vohra,vivaan.vohra@example.com,C102,Data Science,2,2025-09-09,61,100,B,"numpy,pandas"
S041,Vivaan Vohra,vivaan.vohra@example.com,C103,Machine Learning,1,2025-03-27,86,100,A,"regression,classification"
S041,Vivaan Vohra,vivaan.vohra@example.com,C104,Database Systems,1,2025-03-02,89,100,A,"sql,normalization"
S041,Vivaan Vohra,vivaan.vohra@example.com,C104,Database Systems,2,2025-04-20,100,100,A,"sql,normalization"
S041,Vivaan Vohra,vivaan.vohra@example.com,C105,Computer Networks,1,2025-08-12,84,100,A,"tcp,ip,routing"
S042,Biju Salvi,biju.salvi@example.com,C101,Python Basics,1,2025-03-24,94,100,A,"syntax,loops"
S042,Biju Salvi,biju.salvi@example.com,C102,Data Science,1,2025-07-24,59,100,C,"numpy,pandas"
S042,Biju Salvi,biju.salvi@example.com,C102,Data Science,2,2025-04-20,74,100,B,"numpy,pandas"
S042,Biju Salvi,biju.salvi@example.com,C103,Machine Learning,1,2025-09-03,85,100,A,"regression,classification"
S042,Biju Salvi,biju.salvi@example.com,C103,Machine Learning,2,2025-02-09,100,100,A,"regression,classification"
S042,Biju Salvi,biju.salvi@example.com,C104,Database Systems,1,2025-02-12,58,100,C,"sql,normalization"
S042,Biju Salvi,biju.salvi@example.com,C104,Database Systems,2,2025-03-19,66,100,B,"sql,normalization"
S042,Biju Salvi,biju.salvi@example.com,C105,Computer Networks,1,2025-02-02,24,100,F,"tcp,ip,routing"
S042,Biju Salvi,biju.salvi@example.com,C105,Computer Networks,2,2025-02-05,21,100,F,"tcp,ip,routing"
S043,Jayant Malhotra,jayant.malhotra@example.com,C101,Python Basics,1,2025-01-25,50,100,C,"syntax,loops"
S043,Jayant Malhotra,jayant.malhotra@example.com,C102,Data Science,1,2025-02-05,45,100,C,"numpy,pandas"
S043,Jayant Malhotra,jayant.malhotra@example.com,C103,Machine Learning,1,2025-06-11,69,100,B,"regression,classification"
S043,Jayant Malhotra,jayant.malhotra@example.com,C103,Machine Learning,2,2025-05-20,81,100,A,"regression,classification"
S043,Jayant Malhotra,jayant.malhotra@example.com,C104,Database Systems,1,2025-01-25,59,100,C,"sql,normalization"
S043,Jayant Malhotra,jayant.malhotra@example.com,C105,Computer Networks,1,2025-09-23,95,100,A,"tcp,ip,routing"
S044,Ritvik Singhal,ritvik.singhal@example.com,C101,Python Basics,1,2025-01-05,57,100,C,"syntax,loops"
S044,Ritvik Singhal,ritvik.singhal@example.com,C101,Python Basics,2,2025-09-20,52,100,C,"syntax,loops"
S044,Ritvik Singhal,ritvik.singhal@example.com,C101,Python Basics,3,2025-06-12,44,100,C,"syntax,loops"
S044,Ritvik Singhal,ritvik.singhal@example.com,C102,Data Science,1,2025-04-01,32,100,F,"numpy,pandas"
S044,Ritvik Singhal,ritvik.singhal@example.com,C103,Machine Learning,1,2025-04-17,83,100,A,"regression,classification"
S044,Ritvik Singhal,ritvik.singhal@example.com,C103,Machine Learning,2,2025-02-05,79,100,B,"regression,classification"
S044,Ritvik Singhal,ritvik.singhal@example.com,C104,Database Systems,1,2025-08-18,80,100,A,"sql,normalization"
S044,Ritvik Singhal,ritvik.singhal@example.com,C104,Database Systems,2,2025-06-16,86,100,A,"sql,normalization"
S044,Ritvik Singhal,ritvik.singhal@example.com,C104,Database Systems,3,2025-02-23,89,100,A,"sql,normalization"
S044,Ritvik Singhal,ritvik.singhal@example.com,C105,Computer Networks,1,2025-01-21,30,100,F,"tcp,ip,routing"
S045,Anya Bassi,anya.bassi@example.com,C101,Python Basics,1,2025-07-07,59,100,C,"syntax,loops"
S045,Anya Bassi,anya.bassi@example.com,C102,Data Science,1,2025-01-20,34,100,F,"numpy,pandas"
S045,Anya Bassi,anya.bassi@example.com,C103,Machine Learning,1,2025-07-10,29,100,F,"regression,classification"
S045,Anya Bassi,anya.bassi@example.com,C104,Database Systems,1,2025-09-14,40,100,C,"sql,normalization"
S045,Anya Bassi,anya.bassi@example.com,C105,Computer Networks,1,2025-02-06,55,100,C,"tcp,ip,routing"
S046,Charvi Singh,charvi.singh@example.com,C101,Python Basics,1,2025-04-19,32,100,F,"syntax,loops"
S046,Charvi Singh,charvi.singh@example.com,C101,Python Basics,2,2025-09-08,36,100,F,"syntax,loops"
S046,Charvi Singh,charvi.singh@example.com,C102,Data Science,1,2025-01-16,66,100,B,"numpy,pandas"
S046,Charvi Singh,charvi.singh@example.com,C103,Machine Learning,1,2025-04-19,33,100,F,"regression,classification"
S046,Charvi Singh,charvi.singh@example.com,C103,Machine Learning,2,2025-07-13,32,100,F,"regression,classification"
S046,Charvi Singh,charvi.singh@example.com,C103,Machine Learning,3,2025-01-04,38,100,F,"regression,classification"
S046,Charvi Singh,charvi.singh@example.com,C104,Database Systems,1,2025-02-19,52,100,C,"sql,normalization"
S046,Charvi Singh,charvi.singh@example.com,C105,Computer Networks,1,2025-01-03,44,100,C,"tcp,ip,routing"
S046,Charvi Singh,charvi.singh@example.com,C105,Computer Networks,2,2025-04-27,41,100,C,"tcp,ip,routing"
S047,Adah Sha,adah.sha@example.com,C101,Python Basics,1,2025-06-05,52,100,C,"syntax,loops"
S047,Adah Sha,adah.sha@example.com,C101,Python Basics,2,2025-05-20,55,100,C,"syntax,loops"
S047,Adah Sha,adah.sha@example.com,C102,Data Science,1,2025-03-22,26,100,F,"numpy,pandas"
S047,Adah Sha,adah.sha@example.com,C102,Data Science,2,2025-05-13,38,100,F,"numpy,pandas"
S047,Adah Sha,adah.sha@example.com,C102,Data Science,3,2025-05-18,53,100,C,"numpy,pandas"
S047,Adah Sha,adah.sha@example.com,C103,Machine Learning,1,2025-03-28,92,100,A,"regression,classification"
S047,Adah Sha,adah.sha@example.com,C103,Machine Learning,2,2025-04-13,100,100,A,"regression,classification"
S047,Adah Sha,adah.sha@example.com,C103,Machine Learning,3,2025-01-12,99,100,A,"regression,classification"
S047,Adah Sha,adah.sha@example.com,C104,Database Systems,1,2025-04-20,27,100,F,"sql,normalization"
S047,Adah Sha,adah.sha@example.com,C104,Database Systems,2,2025-03-27,43,100,C,"sql,normalization"
S047,Adah Sha,adah.sha@example.com,C105,Computer Networks,1,2025-01-07,58,100,C,"tcp,ip,routing"
S047,Adah Sha,adah.sha@example.com,C105,Computer Networks,2,2025-09-22,52,100,C,"tcp,ip,routing"
S048,Nakul De,nakul.de@example.com,C101,Python Basics,1,2025-02-08,62,100,B,"syntax,loops"
S048,Nakul De,nakul.de@example.com,C102,Data Science,1,2025-01-21,39,100,F,"numpy,pandas"
S048,Nakul De,nakul.de@example.com,C102,Data Science,2,2025-03-26,51,100,C,"numpy,pandas"
S048,Nakul De,nakul.de@example.com,C102,Data Science,3,2025-03-01,70,100,B,"numpy,pandas"
S048,Nakul De,nakul.de@example.com,C103,Machine Learning,1,2025-02-15,44,100,C,"regression,classification"
S048,Nakul De,nakul.de@example.com,C103,Machine Learning,2,2025-03-19,46,100,C,"regression,classification"
S048,Nakul De,nakul.de@example.com,C103,Machine Learning,3,2025-01-24,42,100,C,"regression,classification"
S048,Nakul De,nakul.de@example.com,C104,Database Systems,1,2025-06-17,53,100,C,"sql,normalization"
S048,Nakul De,nakul.de@example.com,C104,Database Systems,2,2025-02-11,62,100,B,"sql,normalization"
S048,Nakul De,nakul.de@example.com,C104,Database Systems,3,2025-08-07,78,100,B,"sql,normalization"
S048,Nakul De,nakul.de@example.com,C105,Computer Networks,1,2025-01-01,31,100,F,"tcp,ip,routing"
S048,Nakul De,nakul.de@example.com,C105,Computer Networks,2,2025-09-12,40,100,C,"tcp,ip,routing"
S048,Nakul De,nakul.de@example.com,C105,Computer Networks,3,2025-01-06,54,100,C,"tcp,ip,routing"
S049,Navya Sarkar,navya.sarkar@example.com,C101,Python Basics,1,2025-02-23,60,100,B,"syntax,loops"
S049,Navya Sarkar,navya.sarkar@example.com,C102,Data Science,1,2025-09-15,42,100,C,"numpy,pandas"
S049,Navya Sarkar,navya.sarkar@example.com,C102,Data Science,2,2025-03-21,62,100,B,"numpy,pandas"
S049,Navya Sarkar,navya.sarkar@example.com,C103,Machine Learning,1,2025-04-05,41,100,C,"regression,classification"
S049,Navya Sarkar,navya.sarkar@example.com,C104,Database Systems,1,2025-09-18,76,100,B,"sql,normalization"
S049,Navya Sarkar,navya.sarkar@example.com,C105,Computer Networks,1,2025-09-27,70,100,B,"tcp,ip,routing"
S049,Navya Sarkar,navya.sarkar@example.com,C105,Computer Networks,2,2025-02-07,87,100,A,"tcp,ip,routing"
S050,Hazel Chaudhary,hazel.chaudhary@example.com,C101,Python Basics,1,2025-04-22,39,100,F,"syntax,loops"
S050,Hazel Chaudhary,hazel.chaudhary@example.com,C101,Python Basics,2,2025-04-12,34,100,F,"syntax,loops"
S050,Hazel Chaudhary,hazel.chaudhary@example.com,C102,Data Science,1,2025-01-25,27,100,F,"numpy,pandas"
S050,Hazel Chaudhary,hazel.chaudhary@example.com,C102,Data Science,2,2025-07-22,33,100,F,"numpy,pandas"
S050,Hazel Chaudhary,hazel.chaudhary@example.com,C103,Machine Learning,1,2025-08-03,21,100,F,"regression,classification"
S050,Hazel Chaudhary,hazel.chaudhary@example.com,C104,Database Systems,1,2025-09-18,62,100,B,"sql,normalization"
S050,Hazel Chaudhary,hazel.chaudhary@example.com,C104,Database Systems,2,2025-02-15,56,100,C,"sql,normalization"
