student_id,name,course_name,email,best_score,average_score,attempts,feedback,topic_tags,performance
S037,Aarav Ghose,Python Basics,aarav.ghose@example.com,86,72.0,3,"📘 Feedback Report for Aarav Ghose (S037):

In *C101 - Python Basics*, you are doing reasonably well (latest score 57), but there is room to improve. You improved by -29 marks (-29.0%) over 3 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 73), but there is room to improve. You improved by +6 marks (+6.0%) over 3 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 55), but there is room to improve. You improved by +13 marks (+13.0%) over 2 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 57), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 40). We recommend practicing more on topics: tcp,ip,routing. You improved by -8 marks (-8.0%) over 2 attempts.","syntax,loops",High
S038,Suhana Rattan,Computer Networks,suhana.rattan@example.com,63,61.0,2,"📘 Feedback Report for Suhana Rattan (S038):

In *C101 - Python Basics*, you are doing reasonably well (latest score 70), but there is room to improve. You improved by +9 marks (+9.0%) over 3 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 31). We recommend practicing more on topics: numpy,pandas. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 20). We recommend practicing more on topics: regression,classification. You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 43). We recommend practicing more on topics: sql,normalization. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 63), but there is room to improve. You improved by +4 marks (+4.0%) over 2 attempts.","tcp,ip,routing",Medium
S038,Suhana Rattan,Data Science,suhana.rattan@example.com,31,31.0,1,"📘 Feedback Report for Suhana Rattan (S038):

In *C101 - Python Basics*, you are doing reasonably well (latest score 70), but there is room to improve. You improved by +9 marks (+9.0%) over 3 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 31). We recommend practicing more on topics: numpy,pandas. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 20). We recommend practicing more on topics: regression,classification. You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 43). We recommend practicing more on topics: sql,normalization. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 63), but there is room to improve. You improved by +4 marks (+4.0%) over 2 attempts.","numpy,pandas",Poor
S038,Suhana Rattan,Database Systems,suhana.rattan@example.com,43,43.0,1,"📘 Feedback Report for Suhana Rattan (S038):

In *C101 - Python Basics*, you are doing reasonably well (latest score 70), but there is room to improve. You improved by +9 marks (+9.0%) over 3 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 31). We recommend practicing more on topics: numpy,pandas. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 20). We recommend practicing more on topics: regression,classification. You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 43). We recommend practicing more on topics: sql,normalization. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 63), but there is room to improve. You improved by +4 marks (+4.0%) over 2 attempts.","sql,normalization",Poor
S038,Suhana Rattan,Machine Learning,suhana.rattan@example.com,20,20.0,1,"📘 Feedback Report for Suhana Rattan (S038):

In *C101 - Python Basics*, you are doing reasonably well (latest score 70), but there is room to improve. You improved by +9 marks (+9.0%) over 3 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 31). We recommend practicing more on topics: numpy,pandas. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 20). We recommend practicing more on topics: regression,classification. You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 43). We recommend practicing more on topics: sql,normalization. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 63), but there is room to improve. You improved by +4 marks (+4.0%) over 2 attempts.","regression,classification",Poor
S038,Suhana Rattan,Python Basics,suhana.rattan@example.com,70,60.333333333333336,3,"📘 Feedback Report for Suhana Rattan (S038):

In *C101 - Python Basics*, you are doing reasonably well (latest score 70), but there is room to improve. You improved by +9 marks (+9.0%) over 3 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 31). We recommend practicing more on topics: numpy,pandas. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 20). We recommend practicing more on topics: regression,classification. You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, your performance needs attention (latest score 43). We recommend practicing more on topics: sql,normalization. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you are doing reasonably well (latest score 63), but there is room to improve. You improved by +4 marks (+4.0%) over 2 attempts.","syntax,loops",Medium
S039,Tanya Swaminathan,Computer Networks,tanya.swaminathan@example.com,93,93.0,1,"📘 Feedback Report for Tanya Swaminathan (S039):

In *C101 - Python Basics*, you are doing reasonably well (latest score 58), but there is room to improve. You improved by +25 marks (+25.0%) over 3 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 29). We recommend practicing more on topics: numpy,pandas. You improved by -10 marks (-10.0%) over 3 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 27). We recommend practicing more on topics: regression,classification. You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 79), but there is room to improve. You improved by +4 marks (+4.0%) over 2 attempts.
In *C105 - Computer Networks*, you have consistently performed well (latest score 93). Great job! You improved by +0 marks (+0.0%) over 1 attempts.","tcp,ip,routing",High
S039,Tanya Swaminathan,Data Science,tanya.swaminathan@example.com,39,35.333333333333336,3,"📘 Feedback Report for Tanya Swaminathan (S039):

In *C101 - Python Basics*, you are doing reasonably well (latest score 58), but there is room to improve. You improved by +25 marks (+25.0%) over 3 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 29). We recommend practicing more on topics: numpy,pandas. You improved by -10 marks (-10.0%) over 3 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 27). We recommend practicing more on topics: regression,classification. You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 79), but there is room to improve. You improved by +4 marks (+4.0%) over 2 attempts.
In *C105 - Computer Networks*, you have consistently performed well (latest score 93). Great job! You improved by +0 marks (+0.0%) over 1 attempts.","numpy,pandas",Poor
S039,Tanya Swaminathan,Database Systems,tanya.swaminathan@example.com,79,77.0,2,"📘 Feedback Report for Tanya Swaminathan (S039):

In *C101 - Python Basics*, you are doing reasonably well (latest score 58), but there is room to improve. You improved by +25 marks (+25.0%) over 3 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 29). We recommend practicing more on topics: numpy,pandas. You improved by -10 marks (-10.0%) over 3 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 27). We recommend practicing more on topics: regression,classification. You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 79), but there is room to improve. You improved by +4 marks (+4.0%) over 2 attempts.
In *C105 - Computer Networks*, you have consistently performed well (latest score 93). Great job! You improved by +0 marks (+0.0%) over 1 attempts.","sql,normalization",Medium
S039,Tanya Swaminathan,Machine Learning,tanya.swaminathan@example.com,27,27.0,1,"📘 Feedback Report for Tanya Swaminathan (S039):

In *C101 - Python Basics*, you are doing reasonably well (latest score 58), but there is room to improve. You improved by +25 marks (+25.0%) over 3 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 29). We recommend practicing more on topics: numpy,pandas. You improved by -10 marks (-10.0%) over 3 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 27). We recommend practicing more on topics: regression,classification. You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 79), but there is room to improve. You improved by +4 marks (+4.0%) over 2 attempts.
In *C105 - Computer Networks*, you have consistently performed well (latest score 93). Great job! You improved by +0 marks (+0.0%) over 1 attempts.","regression,classification",Poor
S039,Tanya Swaminathan,Python Basics,tanya.swaminathan@example.com,58,43.0,3,"📘 Feedback Report for Tanya Swaminathan (S039):

In *C101 - Python Basics*, you are doing reasonably well (latest score 58), but there is room to improve. You improved by +25 marks (+25.0%) over 3 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 29). We recommend practicing more on topics: numpy,pandas. You improved by -10 marks (-10.0%) over 3 attempts.
In *C103 - Machine Learning*, your performance needs attention (latest score 27). We recommend practicing more on topics: regression,classification. You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 79), but there is room to improve. You improved by +4 marks (+4.0%) over 2 attempts.
In *C105 - Computer Networks*, you have consistently performed well (latest score 93). Great job! You improved by +0 marks (+0.0%) over 1 attempts.","syntax,loops",Poor
S040,Arhaan Barad,Computer Networks,arhaan.barad@example.com,48,48.0,1,"📘 Feedback Report for Arhaan Barad (S040):

In *C101 - Python Basics*, you have consistently performed well (latest score 90). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 48). We recommend practicing more on topics: numpy,pandas. You improved by -8 marks (-8.0%) over 2 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 87). Great job! You improved by +19 marks (+19.0%) over 3 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 82). Great job! You improved by -10 marks (-10.0%) over 2 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 48). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 1 attempts.","tcp,ip,routing",Poor
S040,Arhaan Barad,Data Science,arhaan.barad@example.com,56,52.0,2,"📘 Feedback Report for Arhaan Barad (S040):

In *C101 - Python Basics*, you have consistently performed well (latest score 90). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 48). We recommend practicing more on topics: numpy,pandas. You improved by -8 marks (-8.0%) over 2 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 87). Great job! You improved by +19 marks (+19.0%) over 3 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 82). Great job! You improved by -10 marks (-10.0%) over 2 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 48). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 1 attempts.","numpy,pandas",Poor
S040,Arhaan Barad,Database Systems,arhaan.barad@example.com,92,87.0,2,"📘 Feedback Report for Arhaan Barad (S040):

In *C101 - Python Basics*, you have consistently performed well (latest score 90). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 48). We recommend practicing more on topics: numpy,pandas. You improved by -8 marks (-8.0%) over 2 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 87). Great job! You improved by +19 marks (+19.0%) over 3 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 82). Great job! You improved by -10 marks (-10.0%) over 2 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 48). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 1 attempts.","sql,normalization",High
S040,Arhaan Barad,Machine Learning,arhaan.barad@example.com,90,81.66666666666667,3,"📘 Feedback Report for Arhaan Barad (S040):

In *C101 - Python Basics*, you have consistently performed well (latest score 90). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 48). We recommend practicing more on topics: numpy,pandas. You improved by -8 marks (-8.0%) over 2 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 87). Great job! You improved by +19 marks (+19.0%) over 3 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 82). Great job! You improved by -10 marks (-10.0%) over 2 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 48). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 1 attempts.","regression,classification",High
S040,Arhaan Barad,Python Basics,arhaan.barad@example.com,90,90.0,1,"📘 Feedback Report for Arhaan Barad (S040):

In *C101 - Python Basics*, you have consistently performed well (latest score 90). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 48). We recommend practicing more on topics: numpy,pandas. You improved by -8 marks (-8.0%) over 2 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 87). Great job! You improved by +19 marks (+19.0%) over 3 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 82). Great job! You improved by -10 marks (-10.0%) over 2 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 48). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 1 attempts.","syntax,loops",High
S041,Vivaan Vohra,Computer Networks,vivaan.vohra@example.com,84,84.0,1,"📘 Feedback Report for Vivaan Vohra (S041):

In *C101 - Python Basics*, your performance needs attention (latest score 21). We recommend practicing more on topics: syntax,loops. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 61), but there is room to improve. You improved by +18 marks (+18.0%) over 2 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 86). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 100). Great job! You improved by +11 marks (+11.0%) over 2 attempts.
In *C105 - Computer Networks*, you have consistently performed well (latest score 84). Great job! You improved by +0 marks (+0.0%) over 1 attempts.","tcp,ip,routing",High
S041,Vivaan Vohra,Data Science,vivaan.vohra@example.com,61,52.0,2,"📘 Feedback Report for Vivaan Vohra (S041):

In *C101 - Python Basics*, your performance needs attention (latest score 21). We recommend practicing more on topics: syntax,loops. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 61), but there is room to improve. You improved by +18 marks (+18.0%) over 2 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 86). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 100). Great job! You improved by +11 marks (+11.0%) over 2 attempts.
In *C105 - Computer Networks*, you have consistently performed well (latest score 84). Great job! You improved by +0 marks (+0.0%) over 1 attempts.","numpy,pandas",Medium
S041,Vivaan Vohra,Database Systems,vivaan.vohra@example.com,100,94.5,2,"📘 Feedback Report for Vivaan Vohra (S041):

In *C101 - Python Basics*, your performance needs attention (latest score 21). We recommend practicing more on topics: syntax,loops. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 61), but there is room to improve. You improved by +18 marks (+18.0%) over 2 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 86). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 100). Great job! You improved by +11 marks (+11.0%) over 2 attempts.
In *C105 - Computer Networks*, you have consistently performed well (latest score 84). Great job! You improved by +0 marks (+0.0%) over 1 attempts.","sql,normalization",High
S041,Vivaan Vohra,Machine Learning,vivaan.vohra@example.com,86,86.0,1,"📘 Feedback Report for Vivaan Vohra (S041):

In *C101 - Python Basics*, your performance needs attention (latest score 21). We recommend practicing more on topics: syntax,loops. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 61), but there is room to improve. You improved by +18 marks (+18.0%) over 2 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 86). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 100). Great job! You improved by +11 marks (+11.0%) over 2 attempts.
In *C105 - Computer Networks*, you have consistently performed well (latest score 84). Great job! You improved by +0 marks (+0.0%) over 1 attempts.","regression,classification",High
S041,Vivaan Vohra,Python Basics,vivaan.vohra@example.com,21,21.0,1,"📘 Feedback Report for Vivaan Vohra (S041):

In *C101 - Python Basics*, your performance needs attention (latest score 21). We recommend practicing more on topics: syntax,loops. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 61), but there is room to improve. You improved by +18 marks (+18.0%) over 2 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 86). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 100). Great job! You improved by +11 marks (+11.0%) over 2 attempts.
In *C105 - Computer Networks*, you have consistently performed well (latest score 84). Great job! You improved by +0 marks (+0.0%) over 1 attempts.","syntax,loops",Poor
S042,Biju Salvi,Computer Networks,biju.salvi@example.com,24,22.5,2,"📘 Feedback Report for Biju Salvi (S042):

In *C101 - Python Basics*, you have consistently performed well (latest score 94). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 59), but there is room to improve. You improved by -15 marks (-15.0%) over 2 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 85). Great job! You improved by -15 marks (-15.0%) over 2 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 66), but there is room to improve. You improved by +8 marks (+8.0%) over 2 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 21). We recommend practicing more on topics: tcp,ip,routing. You improved by -3 marks (-3.0%) over 2 attempts.","tcp,ip,routing",Poor
S042,Biju Salvi,Data Science,biju.salvi@example.com,74,66.5,2,"📘 Feedback Report for Biju Salvi (S042):

In *C101 - Python Basics*, you have consistently performed well (latest score 94). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 59), but there is room to improve. You improved by -15 marks (-15.0%) over 2 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 85). Great job! You improved by -15 marks (-15.0%) over 2 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 66), but there is room to improve. You improved by +8 marks (+8.0%) over 2 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 21). We recommend practicing more on topics: tcp,ip,routing. You improved by -3 marks (-3.0%) over 2 attempts.","numpy,pandas",Medium
S042,Biju Salvi,Database Systems,biju.salvi@example.com,66,62.0,2,"📘 Feedback Report for Biju Salvi (S042):

In *C101 - Python Basics*, you have consistently performed well (latest score 94). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 59), but there is room to improve. You improved by -15 marks (-15.0%) over 2 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 85). Great job! You improved by -15 marks (-15.0%) over 2 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 66), but there is room to improve. You improved by +8 marks (+8.0%) over 2 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 21). We recommend practicing more on topics: tcp,ip,routing. You improved by -3 marks (-3.0%) over 2 attempts.","sql,normalization",Medium
S042,Biju Salvi,Machine Learning,biju.salvi@example.com,100,92.5,2,"📘 Feedback Report for Biju Salvi (S042):

In *C101 - Python Basics*, you have consistently performed well (latest score 94). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 59), but there is room to improve. You improved by -15 marks (-15.0%) over 2 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 85). Great job! You improved by -15 marks (-15.0%) over 2 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 66), but there is room to improve. You improved by +8 marks (+8.0%) over 2 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 21). We recommend practicing more on topics: tcp,ip,routing. You improved by -3 marks (-3.0%) over 2 attempts.","regression,classification",High
S042,Biju Salvi,Python Basics,biju.salvi@example.com,94,94.0,1,"📘 Feedback Report for Biju Salvi (S042):

In *C101 - Python Basics*, you have consistently performed well (latest score 94). Great job! You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, you are doing reasonably well (latest score 59), but there is room to improve. You improved by -15 marks (-15.0%) over 2 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 85). Great job! You improved by -15 marks (-15.0%) over 2 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 66), but there is room to improve. You improved by +8 marks (+8.0%) over 2 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 21). We recommend practicing more on topics: tcp,ip,routing. You improved by -3 marks (-3.0%) over 2 attempts.","syntax,loops",High
S043,Jayant Malhotra,Computer Networks,jayant.malhotra@example.com,95,95.0,1,"📘 Feedback Report for Jayant Malhotra (S043):

In *C101 - Python Basics*, you are doing reasonably well (latest score 50), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 45). We recommend practicing more on topics: numpy,pandas. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 69), but there is room to improve. You improved by -12 marks (-12.0%) over 2 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 59), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you have consistently performed well (latest score 95). Great job! You improved by +0 marks (+0.0%) over 1 attempts.","tcp,ip,routing",High
S043,Jayant Malhotra,Data Science,jayant.malhotra@example.com,45,45.0,1,"📘 Feedback Report for Jayant Malhotra (S043):

In *C101 - Python Basics*, you are doing reasonably well (latest score 50), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 45). We recommend practicing more on topics: numpy,pandas. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 69), but there is room to improve. You improved by -12 marks (-12.0%) over 2 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 59), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you have consistently performed well (latest score 95). Great job! You improved by +0 marks (+0.0%) over 1 attempts.","numpy,pandas",Poor
S043,Jayant Malhotra,Database Systems,jayant.malhotra@example.com,59,59.0,1,"📘 Feedback Report for Jayant Malhotra (S043):

In *C101 - Python Basics*, you are doing reasonably well (latest score 50), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 45). We recommend practicing more on topics: numpy,pandas. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 69), but there is room to improve. You improved by -12 marks (-12.0%) over 2 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 59), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you have consistently performed well (latest score 95). Great job! You improved by +0 marks (+0.0%) over 1 attempts.","sql,normalization",Poor
S043,Jayant Malhotra,Machine Learning,jayant.malhotra@example.com,81,75.0,2,"📘 Feedback Report for Jayant Malhotra (S043):

In *C101 - Python Basics*, you are doing reasonably well (latest score 50), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 45). We recommend practicing more on topics: numpy,pandas. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 69), but there is room to improve. You improved by -12 marks (-12.0%) over 2 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 59), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you have consistently performed well (latest score 95). Great job! You improved by +0 marks (+0.0%) over 1 attempts.","regression,classification",High
S043,Jayant Malhotra,Python Basics,jayant.malhotra@example.com,50,50.0,1,"📘 Feedback Report for Jayant Malhotra (S043):

In *C101 - Python Basics*, you are doing reasonably well (latest score 50), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 45). We recommend practicing more on topics: numpy,pandas. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, you are doing reasonably well (latest score 69), but there is room to improve. You improved by -12 marks (-12.0%) over 2 attempts.
In *C104 - Database Systems*, you are doing reasonably well (latest score 59), but there is room to improve. You improved by +0 marks (+0.0%) over 1 attempts.
In *C105 - Computer Networks*, you have consistently performed well (latest score 95). Great job! You improved by +0 marks (+0.0%) over 1 attempts.","syntax,loops",Poor
S044,Ritvik Singhal,Computer Networks,ritvik.singhal@example.com,30,30.0,1,"📘 Feedback Report for Ritvik Singhal (S044):

In *C101 - Python Basics*, you are doing reasonably well (latest score 52), but there is room to improve. You improved by -5 marks (-5.0%) over 3 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 32). We recommend practicing more on topics: numpy,pandas. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 83). Great job! You improved by +4 marks (+4.0%) over 2 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 80). Great job! You improved by -9 marks (-9.0%) over 3 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 30). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 1 attempts.","tcp,ip,routing",Poor
S044,Ritvik Singhal,Data Science,ritvik.singhal@example.com,32,32.0,1,"📘 Feedback Report for Ritvik Singhal (S044):

In *C101 - Python Basics*, you are doing reasonably well (latest score 52), but there is room to improve. You improved by -5 marks (-5.0%) over 3 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 32). We recommend practicing more on topics: numpy,pandas. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 83). Great job! You improved by +4 marks (+4.0%) over 2 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 80). Great job! You improved by -9 marks (-9.0%) over 3 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 30). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 1 attempts.","numpy,pandas",Poor
S044,Ritvik Singhal,Database Systems,ritvik.singhal@example.com,89,85.0,3,"📘 Feedback Report for Ritvik Singhal (S044):

In *C101 - Python Basics*, you are doing reasonably well (latest score 52), but there is room to improve. You improved by -5 marks (-5.0%) over 3 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 32). We recommend practicing more on topics: numpy,pandas. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 83). Great job! You improved by +4 marks (+4.0%) over 2 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 80). Great job! You improved by -9 marks (-9.0%) over 3 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 30). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 1 attempts.","sql,normalization",High
S044,Ritvik Singhal,Machine Learning,ritvik.singhal@example.com,83,81.0,2,"📘 Feedback Report for Ritvik Singhal (S044):

In *C101 - Python Basics*, you are doing reasonably well (latest score 52), but there is room to improve. You improved by -5 marks (-5.0%) over 3 attempts.
In *C102 - Data Science*, your performance needs attention (latest score 32). We recommend practicing more on topics: numpy,pandas. You improved by +0 marks (+0.0%) over 1 attempts.
In *C103 - Machine Learning*, you have consistently performed well (latest score 83). Great job! You improved by +4 marks (+4.0%) over 2 attempts.
In *C104 - Database Systems*, you have consistently performed well (latest score 80). Great job! You improved by -9 marks (-9.0%) over 3 attempts.
In *C105 - Computer Networks*, your performance needs attention (latest score 30). We recommend practicing more on topics: tcp,ip,routing. You improved by +0 marks (+0.0%) over 1 attempts.","regression,classification",High
